date,min_temp,max_temp,temp_entry_3,temp_entry_6,temp_entry_9,temp_entry_12,temp_entry_15,temp_entry_18,temp_entry_21,temp_entry_24,humidity_entry_3,humidity_entry_6,humidity_entry_9,humidity_entry_12,humidity_entry_15,humidity_entry_18,humidity_entry_21,humidity_entry_24,pressure_entry_3,pressure_entry_6,pressure_entry_9,pressure_entry_12,pressure_entry_15,pressure_entry_18,pressure_entry_21,pressure_entry_24,wind_entry_3,wind_entry_6,wind_entry_9,wind_entry_12,wind_entry_15,wind_entry_18,wind_entry_21,wind_entry_24,discomfort_entry_3,discomfort_entry_6,discomfort_entry_9,discomfort_entry_12,discomfort_entry_15,discomfort_entry_18,discomfort_entry_21,discomfort_entry_24,pecipitation_3,pecipitation_6,pecipitation_9,pecipitation_12,pecipitation_15,pecipitation_18,pecipitation_21,pecipitation_24
2022/02/28,4.5,15.9,5.2,5.5,10.5,14.1,13.4,10.6,9.9,8.8,44,44,35,24,25,36,59,66,1014.4,1016.0,1018.0,1015.8,1014.5,1015.5,1016.9,1015.7,2,3,4,2,4,2,3,2,42,43,48,51,50,49,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/27,3.2,18.5,5.8,3.9,10.4,16.6,15.0,10.3,7.6,6.2,73,67,44,25,23,32,39,44,1008.1,1007.6,1006.5,1003.8,1005.8,1009.6,1012.6,1013.6,2,2,3,5,6,4,4,4,46,43,50,54,52,48,45,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/26,3.0,14.7,3.4,3.5,9.2,12.5,13.7,9.7,9.5,8.5,55,52,36,35,43,66,50,51,1017.4,1018.2,1018.5,1016.2,1013.2,1011.6,1011.1,1009.3,2,2,2,4,5,2,4,3,41,41,47,51,53,51,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/25,-0.1,13.4,1.5,0.2,7.2,11.0,12.0,8.7,6.5,4.8,45,47,29,18,18,35,40,50,1016.3,1017.1,1017.8,1015.8,1014.4,1015.4,1017.5,1017.2,3,2,3,2,4,3,4,3,37,36,43,45,47,46,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/24,1.9,10.1,2.3,2.2,4.8,9.1,9.4,6.1,3.2,1.9,42,40,33,22,22,30,43,47,1017.1,1017.8,1018.7,1016.5,1015.0,1016.3,1017.6,1017.1,2,3,4,4,5,4,5,3,38,38,40,44,44,41,40,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/23,0.1,10.3,0.9,1.3,4.0,7.2,7.9,6.9,3.5,2.3,51,50,41,25,28,28,37,42,1016.9,1017.9,1018.3,1016.4,1014.8,1016.6,1017.6,1017.4,2,2,3,2,1,3,3,2,37,38,40,42,43,41,39,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/22,-0.5,10.0,1.3,0.0,4.4,7.9,9.1,5.9,2.8,2.1,40,48,35,31,29,39,40,46,1014.5,1014.0,1013.9,1012.1,1011.1,1014.0,1016.7,1016.3,3,2,3,1,2,2,3,3,37,36,40,43,45,42,38,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/21,1.2,8.7,2.1,1.4,4.3,7.8,8.0,4.5,3.0,1.3,39,40,29,25,27,34,41,42,1007.8,1010.1,1012.2,1011.0,1010.2,1012.3,1014.2,1014.6,5,5,3,3,5,2,3,1,38,37,39,42,44,40,39,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/20,3.9,10.0,4.1,4.9,5.8,8.8,8.6,7.3,4.4,2.7,98,94,97,80,84,42,48,48,1002.3,1000.9,999.8,997.4,996.2,1000.1,1004.6,1007.2,1,2,2,2,1,4,6,4,46,46,48,51,51,45,42,39,0.0,0.0,0.0,0.0,0.0,3.5,1.5,0.5
2022/02/19,1.5,8.9,1.9,2.7,3.8,7.1,8.3,6.0,6.2,4.5,65,60,60,47,57,97,99,97,1023.3,1023.1,1023.2,1019.4,1016.0,1014.4,1011.2,1006.6,2,2,3,2,3,1,2,5,40,41,42,46,48,49,49,46,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/18,-0.2,11.4,1.0,2.0,6.4,10.4,10.6,7.7,5.7,3.3,40,39,41,36,32,35,47,59,1014.4,1016.5,1019.4,1020.5,1020.2,1022.5,1023.9,1023.9,2,2,4,5,4,4,3,3,36,38,44,48,48,44,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/17,1.2,9.7,3.5,1.8,5.0,9.0,8.2,4.7,3.7,1.4,42,47,34,21,17,30,31,41,1002.6,1003.9,1005.5,1005.5,1006.1,1009.6,1012.1,1013.5,2,4,4,3,4,3,3,2,40,38,41,43,41,39,38,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/16,1.3,11.8,2.4,1.9,6.4,10.7,9.5,8.0,5.4,3.3,86,89,68,42,44,53,49,48,1003.1,1003.9,1005.3,1003.3,1001.8,1002.1,1003.4,1003.2,2,2,2,2,3,2,2,3,43,42,46,50,48,48,43,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/15,1.1,11.6,1.5,1.4,6.2,8.7,10.8,7.2,4.0,4.4,90,84,62,56,62,69,79,75,1015.4,1015.2,1014.4,1010.9,1007.4,1006.7,1005.5,1003.6,1,2,2,2,3,4,2,2,42,41,46,48,52,48,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/14,0.8,8.0,1.6,1.4,3.6,5.8,7.5,5.0,4.1,2.6,97,97,88,61,53,61,76,84,1014.6,1015.1,1015.9,1014.5,1014.1,1014.3,1016.5,1016.5,3,3,2,3,3,2,2,1,42,42,44,45,47,45,44,43,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
2022/02/13,1.0,5.0,1.9,1.3,3.6,3.7,4.2,4.8,2.1,0.9,81,85,66,89,96,98,96,98,1019.4,1019.5,1019.8,1018.6,1017.0,1017.0,1016.9,1015.7,2,1,2,2,2,3,2,2,41,42,42,44,46,46,43,41,5.5,4.5,2.0,2.0,0.5,0.0,0.0,0.0
2022/02/12,0.2,9.9,2.2,0.3,4.2,7.9,8.5,5.0,5.2,4.2,70,82,63,42,40,59,69,77,1019.9,1021.4,1022.3,1020.3,1019.4,1020.2,1020.5,1020.3,2,1,1,2,3,2,2,3,42,40,43,45,46,44,45,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/11,0.7,9.2,0.8,1.1,2.8,7.1,8.6,5.8,4.7,2.9,98,96,85,59,57,69,66,74,1013.7,1015.7,1017.4,1016.5,1016.3,1018.8,1020.2,1020.1,3,4,4,3,4,5,4,2,41,42,43,47,48,45,44,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2022/02/10,1.9,6.1,4.8,3.6,2.2,2.0,1.1,0.6,1.0,1.0,65,80,96,96,97,98,98,98,1018.2,1018.7,1018.6,1015.4,1013.4,1012.9,1013.5,1013.3,2,3,3,3,3,3,3,2,44,43,43,43,42,41,42,42,4.5,4.0,4.0,5.5,3.0,2.5,0.5,0.0
2022/02/09,1.8,10.8,4.1,2.4,5.8,9.2,9.6,7.1,6.0,6.1,55,61,42,34,36,55,57,60,1019.3,1021.6,1022.6,1020.1,1018.7,1020.3,1020.7,1019.5,2,3,2,3,3,3,2,3,42,41,42,47,47,47,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/08,2.2,9.1,3.3,2.4,3.7,6.8,8.2,5.5,5.9,5.3,46,50,48,41,50,66,74,73,1019.2,1019.1,1020.4,1018.9,1016.7,1016.9,1019.0,1019.3,2,2,2,2,1,2,2,4,40,40,41,44,48,45,46,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/07,-0.5,9.7,0.7,1.2,5.0,8.3,7.8,6.3,4.4,3.6,52,45,33,25,24,30,35,42,1015.7,1016.3,1018.9,1017.8,1016.5,1018.2,1019.9,1019.3,2,2,3,3,2,2,4,2,37,37,41,43,42,41,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/06,-1.9,8.2,-1.6,-1.8,3.3,6.7,5.9,3.7,2.1,0.5,58,60,48,30,38,33,43,51,1008.2,1009.6,1011.7,1009.6,1010.0,1012.1,1013.7,1015.1,2,1,2,3,3,3,3,2,36,36,41,42,42,38,38,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/05,0.4,9.2,0.9,1.8,5.3,7.8,5.8,3.7,1.7,0.6,72,53,41,27,35,31,43,47,1002.8,1003.9,1006.1,1004.9,1005.3,1007.8,1009.4,1009.2,3,5,3,4,4,5,4,3,39,39,42,42,41,38,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/04,2.4,8.5,3.5,2.7,4.1,6.4,7.6,5.6,3.7,2.7,49,52,47,36,37,51,65,70,1011.6,1011.3,1012.0,1009.8,1007.9,1007.2,1005.9,1004.0,2,2,3,2,2,2,2,2,41,40,41,43,44,44,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/03,0.6,11.8,2.1,1.2,3.9,9.3,10.2,6.3,7.3,5.0,55,58,50,32,35,35,36,46,1013.4,1012.8,1013.3,1010.6,1009.3,1010.1,1011.8,1012.5,2,1,2,2,2,2,3,2,40,39,41,46,48,42,44,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/02,0.9,11.1,1.9,2.8,6.1,10.2,9.1,4.8,5.1,3.8,70,56,55,31,28,37,38,41,1010.1,1013.3,1015.7,1015.0,1014.5,1015.5,1015.2,1014.3,2,4,2,5,3,1,2,1,40,40,45,47,45,40,41,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/02/01,1.1,11.2,2.2,1.7,5.5,8.8,9.0,7.8,5.4,4.2,39,49,42,30,42,52,61,57,1014.7,1015.4,1015.6,1013.4,1010.2,1008.9,1008.4,1009.5,2,2,2,2,4,3,2,3,38,38,42,45,48,47,45,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/31,1.7,10.0,2.4,2.3,5.0,8.3,8.7,6.0,3.7,2.4,48,45,38,28,26,29,36,38,1010.0,1010.4,1012.1,1010.6,1010.0,1012.6,1013.9,1014.3,3,3,4,3,3,3,3,3,39,39,41,44,44,41,39,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/30,2.2,8.2,3.7,2.6,5.1,8.2,7.6,6.7,5.1,3.9,59,61,51,33,35,29,34,44,1008.0,1009.6,1011.2,1009.2,1008.6,1010.0,1010.9,1010.6,1,2,2,4,3,4,3,3,42,41,43,45,44,41,41,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/29,3.7,10.0,4.5,3.9,4.9,8.4,8.9,6.3,5.8,3.9,46,50,49,43,39,55,58,58,1011.0,1010.4,1011.3,1008.9,1006.1,1006.6,1007.3,1008.1,3,3,2,2,4,2,2,3,41,41,42,47,46,45,45,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/28,4.1,11.8,5.1,4.9,4.7,9.1,9.7,7.4,6.4,4.7,44,44,48,34,33,43,39,45,1012.6,1012.7,1013.3,1011.4,1009.8,1010.4,1012.0,1011.6,3,3,2,3,2,1,3,3,42,41,42,47,47,45,43,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/27,2.0,11.9,3.6,2.3,8.2,9.8,10.8,8.0,6.2,5.8,93,92,48,36,30,31,36,42,1012.5,1012.9,1014.0,1012.5,1011.2,1013.2,1013.7,1013.2,2,1,4,5,3,3,4,3,44,43,47,47,47,44,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/26,3.7,9.5,4.1,3.9,4.1,6.7,8.7,5.7,6.5,4.5,94,94,79,63,70,89,84,94,1015.3,1014.6,1014.8,1012.3,1010.1,1011.7,1012.4,1012.3,2,3,3,2,2,2,2,2,46,45,44,46,50,47,48,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/25,0.3,9.6,2.7,1.0,5.0,7.3,8.4,7.0,5.2,5.0,54,61,46,47,48,60,76,83,1016.2,1017.6,1018.7,1017.1,1016.2,1017.0,1017.4,1016.0,3,1,2,3,2,1,2,2,40,39,43,46,47,47,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/24,4.3,11.0,4.8,5.1,7.9,9.2,10.1,6.9,3.8,2.9,70,66,47,41,41,49,53,55,1010.2,1009.9,1011.0,1009.6,1009.0,1011.5,1014.6,1015.7,2,2,2,4,3,2,3,3,44,45,46,48,49,45,41,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/23,1.6,7.7,2.9,2.8,4.0,6.6,7.1,6.1,6.3,5.9,54,56,49,44,51,56,57,64,1020.7,1020.8,1020.0,1018.1,1016.0,1015.8,1014.9,1012.0,2,2,3,3,1,2,1,3,40,40,42,44,46,45,46,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/22,-0.1,9.9,1.3,1.0,4.6,8.4,8.6,4.1,4.2,4.0,45,47,41,31,30,52,55,49,1021.3,1022.2,1023.3,1021.5,1020.2,1021.0,1021.4,1021.0,3,3,4,4,1,2,1,2,37,37,41,45,44,42,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/21,-0.9,7.8,1.2,0.4,4.1,6.8,6.5,3.4,1.4,1.0,58,58,40,32,27,38,49,45,1014.8,1015.8,1017.0,1016.6,1017.2,1019.0,1020.6,1021.2,4,2,4,4,4,5,4,2,39,38,40,42,41,39,38,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/20,-1.0,8.4,0.8,-0.1,2.2,6.7,7.4,5.4,3.3,2.5,66,70,57,42,34,38,56,49,1010.1,1009.2,1009.0,1007.4,1008.0,1010.2,1012.8,1013.3,3,1,2,3,8,3,5,4,39,39,40,44,44,42,41,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/19,0.6,8.1,1.4,1.5,4.2,6.7,6.6,3.5,2.8,1.8,45,40,31,30,38,52,57,61,1015.3,1015.2,1016.3,1014.0,1012.7,1012.8,1012.0,1011.1,5,4,3,2,3,1,2,1,37,37,39,42,43,41,41,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/18,1.6,8.7,4.3,2.9,4.6,8.2,6.1,4.7,2.5,1.9,49,43,42,32,31,29,38,41,1005.9,1007.9,1008.8,1008.1,1008.4,1010.9,1013.7,1014.9,4,2,5,5,6,4,5,3,42,39,41,45,42,39,38,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/17,1.4,11.8,2.7,2.0,7.1,9.6,9.8,7.8,6.6,3.5,69,75,54,44,45,44,55,63,1010.2,1010.4,1011.6,1008.6,1007.0,1007.3,1006.9,1005.0,2,1,1,1,1,3,2,2,42,42,47,48,49,46,46,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/16,0.3,11.1,2.2,1.8,4.2,9.8,10.2,7.6,5.4,2.8,63,64,59,44,59,76,59,71,1017.2,1017.4,1017.8,1014.1,1011.6,1011.5,1011.3,1010.9,2,2,2,3,3,2,1,1,41,40,43,49,51,49,44,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/15,-0.2,10.5,2.2,1.8,5.6,9.5,9.4,6.4,5.2,4.2,37,43,35,29,32,41,48,52,1012.0,1013.8,1015.5,1014.8,1014.5,1016.4,1017.8,1018.1,3,3,5,4,4,2,3,2,37,37,41,46,46,44,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/14,0.7,8.6,1.3,2.1,4.4,7.8,7.6,4.9,3.8,3.8,61,43,38,24,23,31,36,36,1002.0,1004.0,1005.8,1004.5,1004.7,1008.0,1010.0,1010.9,3,4,4,6,8,5,4,4,39,38,40,42,41,40,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/13,2.3,11.5,3.2,3.9,4.3,8.5,11.0,7.0,3.6,3.2,41,39,44,44,30,42,61,62,1002.6,1001.8,1001.4,997.0,993.5,996.1,998.6,1000.4,3,3,3,4,5,3,5,6,40,40,41,47,49,45,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/12,2.4,8.6,5.1,3.4,4.9,7.9,6.8,4.9,3.4,3.3,61,61,50,35,31,34,42,41,996.3,997.7,999.3,998.9,999.5,1002.3,1003.2,1003.7,2,3,3,4,5,5,4,3,45,42,42,44,42,40,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/11,4.3,7.2,6.7,5.1,4.6,5.6,5.8,5.4,6.0,4.8,71,88,96,94,98,100,100,98,1013.4,1010.6,1007.1,1001.2,996.9,994.3,993.6,994.6,2,3,2,2,3,1,1,3,47,47,46,47,48,48,49,46,0.0,0.0,1.0,7.5,0.0,4.0,0.0,0.0
2022/01/10,6.4,9.6,7.2,6.6,7.8,8.4,9.2,7.4,7.6,6.9,57,58,55,56,58,65,67,69,1014.0,1015.4,1016.7,1015.3,1015.3,1016.8,1017.0,1015.3,3,2,3,2,3,2,2,2,47,46,47,48,50,48,48,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/09,-0.5,13.4,0.4,-0.2,5.8,11.5,12.6,7.3,8.1,6.9,72,75,58,33,24,50,47,60,1014.6,1014.5,1014.7,1012.9,1012.1,1013.1,1014.6,1014.3,1,2,2,1,1,1,1,2,39,39,45,49,49,46,47,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/08,-0.2,9.5,2.7,1.0,4.1,7.8,8.6,4.1,3.7,3.2,48,59,47,38,39,59,68,70,1019.6,1020.5,1021.1,1018.7,1017.6,1018.0,1017.1,1015.7,3,2,3,2,2,2,1,3,39,39,41,45,46,43,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/07,-3.5,8.4,-1.8,-3.1,2.1,6.8,7.0,4.3,3.3,3.0,97,97,71,46,39,48,47,48,1014.9,1015.9,1017.4,1016.0,1016.0,1018.4,1019.8,1019.9,1,1,3,3,4,5,2,4,39,36,42,44,44,42,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/06,0.6,2.6,1.4,1.2,2.1,1.5,-0.3,0.2,-0.7,-0.8,49,50,51,66,96,97,97,98,1022.2,1022.5,1022.2,1019.9,1018.5,1018.2,1016.9,1015.4,2,2,3,2,2,2,1,2,38,38,39,40,41,41,40,40,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0
2022/01/05,0.9,8.7,2.9,1.6,4.1,7.7,6.7,4.4,3.0,1.1,39,41,35,27,31,36,35,54,1015.0,1017.3,1019.1,1018.2,1018.5,1021.0,1022.8,1022.6,3,4,3,5,5,3,3,2,38,37,40,42,42,40,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/04,0.6,12.4,2.2,0.8,7.1,11.2,8.6,5.6,3.3,2.9,73,81,61,40,34,42,52,46,1008.5,1008.4,1009.3,1007.7,1009.5,1012.3,1014.0,1014.6,2,1,1,3,5,4,4,3,42,40,47,51,45,42,41,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/03,0.5,10.5,2.1,2.9,5.7,9.7,8.8,5.5,5.1,3.6,66,54,44,33,44,68,75,80,1014.1,1015.3,1016.4,1014.3,1013.1,1012.7,1011.2,1009.9,3,2,3,2,3,1,1,3,41,40,43,47,47,45,46,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/02,0.4,7.9,2.2,0.9,2.2,6.8,6.7,4.9,4.4,1.4,41,50,50,39,52,76,51,60,1021.1,1021.2,1021.6,1018.3,1015.2,1013.1,1012.7,1013.6,3,2,2,1,2,2,2,2,38,37,39,43,45,45,42,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/01/01,-1.0,7.8,0.5,-0.2,3.8,6.8,6.3,4.4,3.5,3.0,40,41,35,24,24,28,29,33,1012.7,1014.0,1016.4,1015.8,1016.7,1019.8,1020.1,1021.2,4,4,6,4,5,3,7,2,35,35,39,40,40,39,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/31,2.0,6.0,4.0,3.6,4.1,5.4,4.5,2.6,1.4,0.1,67,60,47,42,38,43,44,44,1004.0,1006.0,1008.3,1006.7,1007.4,1010.0,1011.9,1012.3,1,4,3,4,4,4,3,3,44,42,41,42,40,39,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/30,0.6,14.5,1.6,1.0,5.0,12.6,12.5,7.5,5.0,5.6,65,71,56,40,31,52,62,56,1006.2,1003.9,1003.8,1001.3,1001.1,1003.8,1004.8,1004.3,2,1,2,1,5,3,1,3,40,40,44,52,50,47,45,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/29,0.9,8.9,1.8,1.6,3.5,6.1,7.8,4.0,5.2,4.1,56,60,54,44,49,62,54,54,1021.2,1021.6,1021.3,1017.3,1014.4,1013.3,1011.7,1009.3,1,2,1,2,2,2,2,2,39,39,41,44,46,43,44,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/28,-1.6,9.5,-0.3,-0.2,3.9,8.0,7.8,5.6,3.6,3.1,65,71,52,34,31,36,48,52,1013.5,1015.8,1018.6,1018.1,1018.3,1020.6,1021.6,1021.2,1,2,2,3,3,3,4,3,38,39,41,45,43,41,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/27,-2.2,8.1,-0.3,-1.7,3.9,7.0,6.1,3.4,2.5,1.3,45,51,26,22,34,48,41,49,1012.8,1013.6,1014.3,1011.9,1011.4,1011.7,1011.9,1011.5,3,1,3,2,3,1,2,3,36,35,37,41,42,41,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/26,1.4,7.6,3.4,2.0,3.9,6.7,5.1,3.1,1.6,0.1,38,41,33,25,26,30,40,47,1008.3,1008.9,1009.5,1008.1,1007.9,1010.4,1012.2,1012.6,4,4,3,5,4,4,5,1,39,38,39,41,39,38,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/25,5.7,14.1,6.1,6.7,7.7,13.1,12.6,8.5,6.7,4.7,99,100,100,60,63,37,46,37,1006.2,1004.5,1003.3,1001.2,1002.1,1005.8,1007.0,1007.9,1,1,1,2,2,4,3,4,49,49,51,55,54,46,44,40,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
2021/12/24,3.6,13.2,5.5,4.3,6.6,11.4,11.9,9.8,8.7,6.2,63,60,54,43,46,58,63,91,1016.7,1016.9,1017.8,1014.7,1012.6,1012.2,1010.1,1009.2,2,1,4,2,2,2,1,1,45,43,45,51,51,50,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/23,5.0,13.2,5.7,5.3,8.1,11.3,11.5,8.2,8.6,8.0,43,44,34,28,29,43,57,58,1015.9,1017.8,1019.3,1017.6,1017.8,1018.9,1018.8,1017.2,5,4,5,5,2,3,3,3,43,42,45,48,49,47,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/22,5.0,13.5,5.6,7.8,10.8,13.0,11.2,8.5,6.7,5.8,80,62,44,40,38,37,46,45,1007.2,1008.8,1010.7,1009.9,1010.8,1013.6,1014.9,1014.7,1,4,5,5,6,5,4,5,46,48,50,53,50,46,44,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/21,2.0,15.2,3.9,2.4,8.3,13.8,13.8,8.9,8.7,6.7,70,77,55,44,52,81,78,75,1011.4,1010.5,1010.7,1007.9,1006.6,1007.5,1007.4,1006.9,2,1,2,1,3,3,2,1,43,42,48,53,55,51,51,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/20,0.8,11.9,2.3,1.2,5.5,11.1,10.3,7.9,9.3,6.1,69,80,65,43,41,53,61,63,1011.6,1013.2,1015.3,1013.1,1012.5,1013.3,1012.8,1011.9,2,2,1,2,4,3,2,3,42,41,45,51,49,47,50,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/19,-0.7,10.0,0.7,-0.5,4.2,8.9,8.8,6.3,4.6,3.2,52,59,47,47,46,52,61,66,1012.2,1010.9,1011.1,1007.5,1006.8,1008.1,1009.8,1010.4,2,1,1,1,2,2,2,2,37,37,41,48,47,45,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/18,1.7,8.5,3.5,2.7,4.8,7.7,6.8,4.2,2.4,3.4,47,51,38,26,29,36,42,37,1004.5,1007.7,1009.7,1009.6,1010.4,1012.6,1014.0,1012.2,7,2,2,6,4,5,3,3,41,40,40,42,41,40,38,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/17,6.2,11.9,7.7,8.0,6.4,10.3,11.2,9.4,9.5,5.1,82,80,97,77,84,97,73,52,1004.9,1001.4,997.1,992.7,991.5,991.7,992.3,999.3,1,2,2,2,3,1,3,8,49,50,49,53,55,54,51,44,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2021/12/16,4.2,14.7,5.3,5.1,8.3,12.9,14.2,11.7,10.7,9.4,84,78,63,47,55,73,68,70,1018.7,1018.4,1018.6,1015.8,1013.9,1012.5,1010.4,1007.1,0,2,2,1,2,2,3,2,46,46,49,52,56,54,53,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/15,2.6,14.3,3.7,3.2,6.5,12.2,12.8,8.7,8.2,6.5,91,88,75,52,46,78,77,70,1015.1,1015.4,1015.6,1013.5,1013.1,1015.6,1016.9,1017.7,1,1,1,1,1,1,2,1,44,44,47,53,52,51,50,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/14,3.7,6.4,5.6,5.0,5.7,3.9,4.5,4.8,5.7,4.9,51,54,53,96,94,94,91,91,1018.3,1019.1,1020.3,1018.5,1016.4,1016.5,1016.7,1015.8,3,2,3,2,2,1,2,1,44,44,44,45,46,46,47,46,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0
2021/12/13,8.5,13.0,11.2,9.7,11.2,12.5,11.5,7.8,6.7,6.4,60,47,42,33,33,42,49,47,1004.4,1007.1,1009.8,1010.1,1011.1,1014.3,1016.5,1017.5,3,4,3,5,4,3,4,5,53,49,51,51,49,45,45,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/12,7.9,16.7,8.4,8.5,10.0,13.0,16.5,14.9,12.1,8.6,82,82,73,61,55,64,69,84,1016.5,1016.2,1015.4,1011.1,1006.9,1005.3,1004.5,1004.0,2,2,2,1,2,4,2,1,51,51,53,55,59,58,55,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/11,4.1,15.4,5.6,4.4,8.4,14.2,14.6,10.8,9.9,8.2,89,94,74,52,54,61,71,80,1020.4,1020.3,1021.6,1018.9,1018.4,1019.2,1019.3,1017.9,2,2,1,2,2,2,2,1,47,46,50,56,56,52,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/10,6.7,12.5,7.5,7.1,8.3,11.0,11.0,9.8,7.5,6.4,72,72,69,56,60,64,75,85,1025.4,1025.2,1025.1,1022.2,1020.3,1021.0,1021.1,1020.2,2,3,3,3,2,2,1,2,48,48,50,52,53,51,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
